analysis,analysis_name,analysis_task_index,run_id,established_products,launch_products,decline_products,compete_products,established_demand,launch_demand,compete_demand,profit_established,profit_launch,profit_compete,probability_launch,availability,analysis11_mode,n_scenarios_sampled,seed,capacity_seed,evaluation_include_no_launch,solver_threads,time_limit_multi,time_limit_single,time_limit_long,time_limit_evaluation,multi_profit,single_profit,long_profit,n_arcs_multi,n_arcs_single,n_arcs_long,multi_machines,single_machines,n_machines_long,VMPSP,VMPLC,percent_vmpsp,percent_vmplc,planning_scenarios,evaluation_scenarios,status,runtime_seconds,error_type,error_message
11,Product-mix + seven-factor full factorial design,310,311,3,0,1,1,30,30,25,600,300,600,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,410069.7691084645,409481.3509551215,409511.7526271023,8,8,8,4,4,4,588.4181533429655,558.0164813621668,0.143698400908972,0.1362638502515193,40,81,success,13.076224840944633,,
11,Product-mix + seven-factor full factorial design,311,312,3,0,1,1,30,30,25,600,300,600,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,410069.7691084645,409481.3509551215,409511.7526271023,8,8,8,4,4,4,588.4181533429655,558.0164813621668,0.143698400908972,0.1362638502515193,40,81,success,13.73450659099035,,
11,Product-mix + seven-factor full factorial design,312,313,3,0,1,1,30,30,25,300,600,300,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,189683.94970218715,188985.48821092723,189027.7144015902,8,7,8,4,4,4,698.4614912599209,656.235300596949,0.3695847220186378,0.3471635377248302,40,81,success,15.716944938059896,,
11,Product-mix + seven-factor full factorial design,313,314,3,0,1,1,30,30,25,300,600,300,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,189683.94970218715,188985.48821092723,189027.7144015902,8,7,8,4,4,4,698.4614912599209,656.235300596949,0.3695847220186378,0.3471635377248302,40,81,success,16.224717422039248,,
11,Product-mix + seven-factor full factorial design,314,315,3,0,1,1,30,30,25,300,600,600,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,244916.31718122875,244393.48586820904,244407.9802057756,8,8,8,4,4,4,522.8313130197057,508.33697545315954,0.2139301344969752,0.2079870612347325,40,81,success,21.686977987992577,,
11,Product-mix + seven-factor full factorial design,315,316,3,0,1,1,30,30,25,300,600,600,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,244916.31718122875,244393.48586820904,244407.9802057756,8,8,8,4,4,4,522.8313130197057,508.33697545315954,0.2139301344969752,0.2079870612347325,40,81,success,21.722775302943774,,
11,Product-mix + seven-factor full factorial design,316,317,3,0,1,1,30,30,25,600,600,300,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,372682.34520054114,372398.0681829529,372275.71343987685,9,8,8,4,4,4,284.2770175882615,406.6317606642842,0.0763368668842291,0.1092286566069413,40,81,success,27.404612894984894,,
11,Product-mix + seven-factor full factorial design,317,318,3,0,1,1,30,30,25,600,600,300,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,372682.34520054114,372398.0681829529,372275.71343987685,9,8,8,4,4,4,284.2770175882615,406.6317606642842,0.0763368668842291,0.1092286566069413,40,81,success,27.626475138007663,,
11,Product-mix + seven-factor full factorial design,318,319,3,0,1,1,30,30,25,600,600,600,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,410069.7691084647,409481.3509551215,409511.7526271023,8,8,8,4,4,4,588.4181533431984,558.0164813623414,0.1436984009090289,0.1362638502515619,40,81,success,14.13689508405514,,
11,Product-mix + seven-factor full factorial design,319,320,3,0,1,1,30,30,25,600,600,600,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,410069.7691084647,409481.3509551215,409511.7526271023,8,8,8,4,4,4,588.4181533431401,558.0164813623414,0.1436984009090147,0.1362638502515619,40,81,success,13.877224841038696,,
11,Product-mix + seven-factor full factorial design,320,321,3,0,1,1,15,60,10,300,300,300,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,105331.88814700925,94334.30029835246,85701.80055956438,9,5,8,4,3,4,10997.587848656782,19630.08758744487,11.658100832756007,22.905105212814732,40,81,success,29.927150284987874,,
11,Product-mix + seven-factor full factorial design,321,322,3,0,1,1,15,60,10,300,300,300,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,105331.88814700925,94334.30029835246,85701.80055956438,9,5,8,4,3,4,10997.587848656782,19630.08758744487,11.658100832756007,22.905105212814732,40,81,success,30.62815720494837,,
11,Product-mix + seven-factor full factorial design,322,323,3,0,1,1,15,60,10,300,300,600,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,134581.71876100893,118827.3317761038,110194.83203731292,9,5,8,4,3,4,15754.38698490514,24386.88672369602,13.258218247793184,22.130699119754013,40,81,success,26.993357892963104,,
11,Product-mix + seven-factor full factorial design,323,324,3,0,1,1,15,60,10,300,300,600,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,134581.71876100893,118827.3317761038,110194.83203731292,9,5,8,4,3,4,15754.38698490514,24386.88672369602,13.258218247793184,22.130699119754013,40,81,success,26.61368756997399,,
11,Product-mix + seven-factor full factorial design,324,325,3,0,1,1,15,60,10,600,300,300,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,217383.82204239245,187009.6190427731,178366.89346530064,10,5,8,4,3,4,30374.20299961936,39016.92857709181,16.24205383396462,21.874535021086817,40,81,success,29.981440966948867,,
11,Product-mix + seven-factor full factorial design,325,326,3,0,1,1,15,60,10,600,300,300,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,217383.82204239245,187009.6190427731,178366.89346530064,10,5,8,4,3,4,30374.20299961936,39016.92857709181,16.24205383396462,21.874535021086817,40,81,success,30.31174239004031,,
11,Product-mix + seven-factor full factorial design,326,327,3,0,1,1,15,60,10,600,300,600,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,239257.13017017592,211260.8434646464,202859.9249430507,10,5,8,4,3,4,27996.28670552955,36397.20522712523,13.25199987200402,17.942038200666346,40,81,success,28.20082419598475,,
11,Product-mix + seven-factor full factorial design,327,328,3,0,1,1,15,60,10,600,300,600,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,239257.13017017592,211260.8434646464,202859.9249430507,10,5,8,4,3,4,27996.28670552955,36397.20522712523,13.25199987200402,17.942038200666346,40,81,success,26.57782021991443,,
11,Product-mix + seven-factor full factorial design,328,329,3,0,1,1,15,60,10,300,600,300,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,105331.88814700925,94334.30029835246,85701.80055956438,9,5,8,4,3,4,10997.587848656782,19630.08758744487,11.658100832756007,22.905105212814732,40,81,success,26.648100227001123,,
11,Product-mix + seven-factor full factorial design,329,330,3,0,1,1,15,60,10,300,600,300,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,105331.88814700925,94334.30029835246,85701.80055956438,9,5,8,4,3,4,10997.587848656782,19630.08758744487,11.658100832756007,22.905105212814732,40,81,success,26.743649573996663,,
11,Product-mix + seven-factor full factorial design,330,331,3,0,1,1,15,60,10,300,600,600,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,134581.71876100893,118827.3317761038,110194.83203731292,9,5,8,4,3,4,15754.38698490514,24386.88672369602,13.258218247793184,22.130699119754013,40,81,success,23.681194130098447,,
11,Product-mix + seven-factor full factorial design,331,332,3,0,1,1,15,60,10,300,600,600,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,134581.71876100893,118827.3317761038,110194.83203731292,9,5,8,4,3,4,15754.38698490514,24386.88672369602,13.258218247793184,22.130699119754013,40,81,success,26.13711270003114,,
11,Product-mix + seven-factor full factorial design,332,333,3,0,1,1,15,60,10,600,600,300,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,217383.82204239245,187009.6190427731,178366.89346530064,10,5,8,4,3,4,30374.20299961936,39016.92857709181,16.24205383396462,21.874535021086817,40,81,success,29.48045078397263,,
11,Product-mix + seven-factor full factorial design,333,334,3,0,1,1,15,60,10,600,600,300,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,217383.82204239245,187009.6190427729,178366.89346530064,10,5,8,4,3,4,30374.202999619563,39016.92857709181,16.242053833964746,21.874535021086817,40,81,success,29.60861109301913,,
11,Product-mix + seven-factor full factorial design,334,335,3,0,1,1,15,60,10,600,600,600,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,239257.13017017592,211260.8434646464,202859.9249430507,10,5,8,4,3,4,27996.28670552955,36397.20522712523,13.25199987200402,17.942038200666346,40,81,success,24.281903857947327,,
11,Product-mix + seven-factor full factorial design,335,336,3,0,1,1,15,60,10,600,600,600,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,239257.13017017592,211260.8434646464,202859.9249430507,10,5,8,4,3,4,27996.28670552955,36397.20522712523,13.25199987200402,17.942038200666346,40,81,success,24.22283492097631,,
11,Product-mix + seven-factor full factorial design,336,337,3,0,1,1,30,60,10,300,300,300,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,180258.6341927717,179743.43430698657,178911.89329463232,7,7,8,4,4,4,515.199885785114,1346.7408981393671,0.2866307121433967,0.7527397275493323,40,81,success,10.609637785935774,,
11,Product-mix + seven-factor full factorial design,337,338,3,0,1,1,30,60,10,300,300,300,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,180258.6341927717,179743.43430698657,178911.89329463232,7,7,8,4,4,4,515.199885785114,1346.7408981393671,0.2866307121433967,0.7527397275493323,40,81,success,9.438938016071916,,
11,Product-mix + seven-factor full factorial design,338,339,3,0,1,1,30,60,10,300,300,600,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,215651.88862706345,215129.05731404485,215107.29060180628,8,8,8,4,4,4,522.8313130186289,544.5980252571753,0.2430314712230626,0.2531750661419015,40,81,success,11.485906286980024,,
11,Product-mix + seven-factor full factorial design,339,340,3,0,1,1,30,60,10,300,300,600,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,215651.88862706345,215129.05731404485,215107.29060180628,8,8,8,4,4,4,522.8313130186289,544.5980252571753,0.2430314712230626,0.2531750661419015,40,81,success,11.168964334065096,,
11,Product-mix + seven-factor full factorial design,340,341,3,0,1,1,30,60,10,600,300,300,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,364122.46456118085,364122.46456118097,363599.10392682056,7,7,8,4,4,4,-1.1641532182693479e-10,523.3606343602878,-3.197147475293284e-14,0.1439389230358558,40,81,success,19.400123583036475,,
11,Product-mix + seven-factor full factorial design,341,342,3,0,1,1,30,60,10,600,300,300,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,364122.4645611808,364122.46456118097,363599.10392682056,7,7,8,4,4,4,-2.3283064365386963e-10,523.3606343601714,-6.394294950586568e-14,0.1439389230358238,40,81,success,19.830404434003867,,
11,Product-mix + seven-factor full factorial design,342,343,3,0,1,1,30,60,10,600,300,600,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,390388.47306275344,389943.1924378951,389280.11041318654,7,7,8,4,4,4,445.28062485839473,1108.3626495669014,0.1141911523251718,0.2847211095348468,40,81,success,7.433090561069548,,
11,Product-mix + seven-factor full factorial design,343,344,3,0,1,1,30,60,10,600,300,600,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,390388.47306275344,389943.1924378951,389280.11041318654,7,7,8,4,4,4,445.28062485839473,1108.3626495669014,0.1141911523251718,0.2847211095348468,40,81,success,8.188940900960006,,
11,Product-mix + seven-factor full factorial design,344,345,3,0,1,1,30,60,10,300,600,300,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,180258.6341927717,179743.43430698657,178911.89329463232,7,7,8,4,4,4,515.199885785114,1346.7408981393671,0.2866307121433967,0.7527397275493323,40,81,success,9.55783825693652,,
11,Product-mix + seven-factor full factorial design,345,346,3,0,1,1,30,60,10,300,600,300,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,180258.6341927717,179743.43430698657,178911.89329463232,7,7,8,4,4,4,515.199885785114,1346.7408981393671,0.2866307121433967,0.7527397275493323,40,81,success,9.603478044038638,,
11,Product-mix + seven-factor full factorial design,346,347,3,0,1,1,30,60,10,300,600,600,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,215651.88862706345,215129.05731404485,215107.29060180628,8,8,8,4,4,4,522.8313130186289,544.5980252571753,0.2430314712230626,0.2531750661419015,40,81,success,13.15794318600092,,
11,Product-mix + seven-factor full factorial design,347,348,3,0,1,1,30,60,10,300,600,600,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,215651.88862706345,215129.05731404485,215107.29060180628,8,8,8,4,4,4,522.8313130186289,544.5980252571753,0.2430314712230626,0.2531750661419015,40,81,success,11.430588115006683,,
11,Product-mix + seven-factor full factorial design,348,349,3,0,1,1,30,60,10,600,600,300,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,364122.46456118085,364122.46456118097,363599.10392682056,7,7,8,4,4,4,-1.1641532182693479e-10,523.3606343602878,-3.197147475293284e-14,0.1439389230358558,40,81,success,21.519107965985317,,
11,Product-mix + seven-factor full factorial design,349,350,3,0,1,1,30,60,10,600,600,300,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,364122.46456118085,364122.46456118097,363599.10392682056,7,7,8,4,4,4,-1.1641532182693479e-10,523.3606343602878,-3.197147475293284e-14,0.1439389230358558,40,81,success,21.165899066021662,,
11,Product-mix + seven-factor full factorial design,350,351,3,0,1,1,30,60,10,600,600,600,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,390388.4730627532,389943.19243789447,389280.11041318654,7,7,8,4,4,4,445.280624858744,1108.3626495666686,0.1141911523252615,0.2847211095347869,40,81,success,8.989958034013398,,
11,Product-mix + seven-factor full factorial design,351,352,3,0,1,1,30,60,10,600,600,600,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,390388.47306275344,389943.19243789447,389280.11041318654,7,7,8,4,4,4,445.2806248589768,1108.3626495669014,0.1141911523253212,0.2847211095348468,40,81,success,8.858098616008647,,
11,Product-mix + seven-factor full factorial design,352,353,3,0,1,1,15,60,25,300,300,300,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,124337.4417562494,112082.3252256712,104887.76775537158,9,5,8,4,3,4,12255.116530578203,19449.67400087783,10.934031307704622,18.54331960447481,40,81,success,35.243430923088454,,
11,Product-mix + seven-factor full factorial design,353,354,3,0,1,1,15,60,25,300,300,300,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,124337.4417562494,112082.3252256712,104887.76775537158,9,5,8,4,3,4,12255.116530578203,19449.67400087783,10.934031307704622,18.54331960447481,40,81,success,37.3738643390825,,
11,Product-mix + seven-factor full factorial design,354,355,3,0,1,1,15,60,25,300,300,600,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,179410.17959105517,155394.14219020505,148566.79770560816,9,6,8,4,3,4,24016.037400850124,30843.381885447016,15.454918095595966,20.76061567037648,40,81,success,37.313736369949766,,
11,Product-mix + seven-factor full factorial design,355,356,3,0,1,1,15,60,25,300,300,600,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,179410.17959105517,155394.14219020505,148566.79770560816,9,6,8,4,3,4,24016.037400850124,30843.381885447016,15.454918095595966,20.76061567037648,40,81,success,37.83964897401165,,
11,Product-mix + seven-factor full factorial design,356,357,3,0,1,1,15,60,25,600,300,300,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,234142.69296033663,204379.0025117905,197552.8597162916,11,6,8,4,3,4,29763.690448546145,36589.83324404506,14.562988410137237,18.52154066339117,40,81,success,50.117018618038855,,
11,Product-mix + seven-factor full factorial design,357,358,3,0,1,1,15,60,25,600,300,300,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,234142.69296033663,204379.0025117905,197552.8597162916,11,6,8,4,3,4,29763.690448546145,36589.83324404506,14.562988410137237,18.52154066339117,40,81,success,51.26583542791195,,
11,Product-mix + seven-factor full factorial design,358,359,3,0,1,1,15,60,25,600,300,600,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,277370.7490252743,247145.80909775232,241231.85933466503,9,6,8,4,3,4,30224.939927521977,36138.88969060924,12.22959840503193,14.980977135558676,40,81,success,27.81637368293013,,
11,Product-mix + seven-factor full factorial design,359,360,3,0,1,1,15,60,25,600,300,600,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,277370.7490252743,247145.80909775232,241231.85933466503,9,6,8,4,3,4,30224.939927521977,36138.88969060924,12.22959840503193,14.980977135558676,40,81,success,27.81012272799853,,
11,Product-mix + seven-factor full factorial design,360,361,3,0,1,1,15,60,25,300,600,300,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,124337.4417562494,112082.3252256712,104887.76775537158,9,5,8,4,3,4,12255.116530578203,19449.67400087783,10.934031307704622,18.54331960447481,40,81,success,32.67964948806912,,
11,Product-mix + seven-factor full factorial design,361,362,3,0,1,1,15,60,25,300,600,300,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,124337.4417562494,112082.3252256712,104887.76775537158,9,5,8,4,3,4,12255.116530578203,19449.67400087783,10.934031307704622,18.54331960447481,40,81,success,35.39895125501789,,
11,Product-mix + seven-factor full factorial design,362,363,3,0,1,1,15,60,25,300,600,600,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,179410.17959105517,155394.14219020505,148566.79770560816,9,6,8,4,3,4,24016.037400850124,30843.381885447016,15.454918095595966,20.76061567037648,40,81,success,31.588085424969904,,
11,Product-mix + seven-factor full factorial design,363,364,3,0,1,1,15,60,25,300,600,600,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,179410.17959105517,155394.14219020505,148566.79770560816,9,6,8,4,3,4,24016.037400850124,30843.381885447016,15.454918095595966,20.76061567037648,40,81,success,32.31361289601773,,
11,Product-mix + seven-factor full factorial design,364,365,3,0,1,1,15,60,25,600,600,300,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,234142.69296033663,204379.0025117905,197552.8597162916,11,6,8,4,3,4,29763.690448546145,36589.83324404506,14.562988410137237,18.52154066339117,40,81,success,50.854396525071934,,
11,Product-mix + seven-factor full factorial design,365,366,3,0,1,1,15,60,25,600,600,300,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,234142.69296033663,204379.0025117905,197552.8597162916,11,6,8,4,3,4,29763.690448546145,36589.83324404506,14.562988410137237,18.52154066339117,40,81,success,48.07747553498484,,
11,Product-mix + seven-factor full factorial design,366,367,3,0,1,1,15,60,25,600,600,600,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,277370.7490252743,247145.80909775232,241231.85933466503,9,6,8,4,3,4,30224.939927521977,36138.88969060924,12.22959840503193,14.980977135558676,40,81,success,25.361775135970674,,
11,Product-mix + seven-factor full factorial design,367,368,3,0,1,1,15,60,25,600,600,600,0.75,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,277370.7490252743,247145.80909775232,241231.85933466503,9,6,8,4,3,4,30224.939927521977,36138.88969060924,12.22959840503193,14.980977135558676,40,81,success,25.164055873989128,,
11,Product-mix + seven-factor full factorial design,368,369,3,0,1,1,30,60,25,300,300,300,0.5,0.8,full,40,0,73,False,8,300.0,180.0,180.0,60.0,189683.94970218715,188985.48821092723,189027.7144015902,8,7,8,4,4,4,698.4614912599209,656.235300596949,0.3695847220186378,0.3471635377248302,40,81,success,14.767186064971613,,
